,raceId,year,round,circuitRef,circuit_type,circuit_type_num,driverId,grid,rank,position,positionOrder,time,new_time_seconds,stop,laps,constructorId,cumulative_time_seconds,Race_Circuit,Street_Circuit,Road_Circuit
10668,1111,2023,13,zandvoort,race circuit,3,847,3,14,17,17,+55.754,55.754,6,72,131,53679.849,1,0,0
10669,1111,2023,13,zandvoort,race circuit,3,847,3,14,17,17,+55.754,55.754,7,72,131,53735.603,1,0,0
4653,1112,2023,14,monza,race circuit,3,830,2,2,1,1,1:13:41.143,4421.143,1,51,9,4421.143,1,0,0
4501,1112,2023,14,monza,race circuit,3,815,5,4,2,2,+6.064,6.064,1,51,9,4427.207,1,0,0
4632,1112,2023,14,monza,race circuit,3,832,1,3,3,3,+11.193,11.193,1,51,6,4438.4,1,0,0
4696,1112,2023,14,monza,race circuit,3,844,3,5,4,4,+11.377,11.377,1,51,6,4449.777,1,0,0
4718,1112,2023,14,monza,race circuit,3,847,4,9,5,5,+23.028,23.028,1,51,131,4472.805,1,0,0
4454,1112,2023,14,monza,race circuit,3,1,8,6,6,6,+42.679,42.679,1,51,131,4515.484,1,0,0
4704,1112,2023,14,monza,race circuit,3,848,6,16,7,7,+45.106,45.106,1,51,3,4560.59,1,0,0
4711,1112,2023,14,monza,race circuit,3,846,9,14,8,8,+45.449,45.449,1,51,1,4606.039,1,0,0
4402,1112,2023,14,monza,race circuit,3,4,10,13,9,9,+46.294,46.294,1,51,117,4652.333,1,0,0
4587,1112,2023,14,monza,race circuit,3,822,14,12,10,10,+1:04.056,64.056,1,51,51,4716.389,1,0,0
4738,1112,2023,14,monza,race circuit,3,859,12,8,11,11,+1:10.638,70.638,1,51,213,4787.027,1,0,0
4739,1112,2023,14,monza,race circuit,3,859,12,8,11,11,+1:10.638,70.638,2,51,213,4857.665,1,0,0
4736,1112,2023,14,monza,race circuit,3,857,7,1,12,12,+1:13.074,73.074,1,51,1,4930.739,1,0,0
4737,1112,2023,14,monza,race circuit,3,857,7,1,12,12,+1:13.074,73.074,2,51,1,5003.813,1,0,0
4735,1112,2023,14,monza,race circuit,3,858,15,18,13,13,+1:18.557,78.557,1,51,3,5082.37,1,0,0
4732,1112,2023,14,monza,race circuit,3,855,16,11,14,14,+1:20.164,80.164,1,51,51,5162.534,1,0,0
4733,1112,2023,14,monza,race circuit,3,855,16,11,14,14,+1:20.164,80.164,2,51,51,5242.698,1,0,0
4687,1112,2023,14,monza,race circuit,3,842,17,7,15,15,+1:22.510,82.51,1,51,214,5325.208,1,0,0
4688,1112,2023,14,monza,race circuit,3,842,17,7,15,15,+1:22.510,82.51,2,51,214,5407.718,1,0,0
4675,1112,2023,14,monza,race circuit,3,840,20,17,16,16,+1:27.266,87.26599999999999,1,51,117,5494.984,1,0,0
5164,1113,2023,15,marina_bay,street circuit,2,832,1,7,1,1,1:46:37.418,6397.418,1,62,6,6397.418,0,1,0
5247,1113,2023,15,marina_bay,street circuit,2,846,4,8,2,2,+0.812,0.812,1,62,1,6398.23,0,1,0
4853,1113,2023,15,marina_bay,street circuit,2,1,5,1,3,3,+1.269,1.269,1,62,131,6399.499,0,1,0
4854,1113,2023,15,marina_bay,street circuit,2,1,5,1,3,3,+1.269,1.269,2,62,131,6400.768,0,1,0
5237,1113,2023,15,marina_bay,street circuit,2,844,3,11,4,4,+21.177,21.177,1,62,6,6421.945,0,1,0
5180,1113,2023,15,marina_bay,street circuit,2,830,11,4,5,5,+21.441,21.441,1,62,9,6443.3859999999995,0,1,0
5231,1113,2023,15,marina_bay,street circuit,2,842,12,12,6,6,+38.441,38.441,1,62,214,6481.826999999999,0,1,0
5262,1113,2023,15,marina_bay,street circuit,2,857,17,13,7,7,+41.479,41.479,1,62,1,6523.306,0,1,0
4939,1113,2023,15,marina_bay,street circuit,2,815,13,5,8,8,+59.534,59.534,1,62,9,6582.839999999999,0,1,0
5263,1113,2023,15,marina_bay,street circuit,2,859,10,15,9,9,+1:05.918,65.918,1,62,213,6648.758,0,1,0
5117,1113,2023,15,marina_bay,street circuit,2,825,6,10,10,10,+1:12.116,72.116,1,62,210,6720.874,0,1,0
5118,1113,2023,15,marina_bay,street circuit,2,825,6,10,10,10,+1:12.116,72.116,2,62,210,6792.99,0,1,0
5243,1113,2023,15,marina_bay,street circuit,2,848,14,6,11,11,+1:13.417,73.417,1,62,3,6866.406999999999,0,1,0
5244,1113,2023,15,marina_bay,street circuit,2,848,14,6,11,11,+1:13.417,73.417,2,62,3,6939.824,0,1,0
5258,1113,2023,15,marina_bay,street circuit,2,855,0,16,12,12,+1:23.649,83.649,1,62,51,7023.473,0,1,0
5259,1113,2023,15,marina_bay,street circuit,2,855,0,16,12,12,+1:23.649,83.649,2,62,51,7107.121999999999,0,1,0
5039,1113,2023,15,marina_bay,street circuit,2,807,9,17,13,13,+1:26.201,86.201,1,62,210,7193.322999999999,0,1,0
5260,1113,2023,15,marina_bay,street circuit,2,858,18,14,14,14,+1:26.889,86.889,1,62,3,7280.2119999999995,0,1,0
5261,1113,2023,15,marina_bay,street circuit,2,858,18,14,14,14,+1:26.889,86.889,2,62,3,7367.101,0,1,0
4773,1113,2023,15,marina_bay,street circuit,2,4,7,3,15,15,+1:27.603,87.60300000000001,1,62,117,7454.704,0,1,0
4774,1113,2023,15,marina_bay,street circuit,2,4,7,3,15,15,+1:27.603,87.60300000000001,2,62,117,7542.307,0,1,0
5673,1114,2023,16,suzuka,race circuit,3,830,1,1,1,1,1:30:58.421,5458.421,1,53,9,5458.421,1,0,0
5674,1114,2023,16,suzuka,race circuit,3,830,1,1,1,1,1:30:58.421,5458.421,2,53,9,10916.842,1,0,0
5753,1114,2023,16,suzuka,race circuit,3,846,3,2,2,2,+19.387,19.387,1,53,1,10936.229000000001,1,0,0
5754,1114,2023,16,suzuka,race circuit,3,846,3,2,2,2,+19.387,19.387,2,53,1,10955.616,1,0,0
5793,1114,2023,16,suzuka,race circuit,3,857,2,5,3,3,+36.494,36.494,1,53,1,10992.11,1,0,0
5794,1114,2023,16,suzuka,race circuit,3,857,2,5,3,3,+36.494,36.494,2,53,1,11028.604000000001,1,0,0
5737,1114,2023,16,suzuka,race circuit,3,844,4,6,4,4,+43.998,43.998,1,53,6,11072.602,1,0,0
5738,1114,2023,16,suzuka,race circuit,3,844,4,6,4,4,+43.998,43.998,2,53,6,11116.6,1,0,0
5367,1114,2023,16,suzuka,race circuit,3,1,7,3,5,5,+49.376,49.376,1,53,131,11165.976,1,0,0
5368,1114,2023,16,suzuka,race circuit,3,1,7,3,5,5,+49.376,49.376,2,53,131,11215.352,1,0,0
5657,1114,2023,16,suzuka,race circuit,3,832,6,4,6,6,+50.221,50.221,1,53,6,11265.573,1,0,0
5658,1114,2023,16,suzuka,race circuit,3,832,6,4,6,6,+50.221,50.221,2,53,6,11315.794,1,0,0
5761,1114,2023,16,suzuka,race circuit,3,847,8,11,7,7,+57.659,57.659,1,53,131,11373.453000000001,1,0,0
5294,1114,2023,16,suzuka,race circuit,3,4,10,8,8,8,+1:14.725,74.725,1,53,117,11448.178,1,0,0
5295,1114,2023,16,suzuka,race circuit,3,4,10,8,8,8,+1:14.725,74.725,2,53,117,11522.903,1,0,0
5696,1114,2023,16,suzuka,race circuit,3,839,14,10,9,9,+1:19.678,79.678,1,53,214,11602.581,1,0,0
5697,1114,2023,16,suzuka,race circuit,3,839,14,10,9,9,+1:19.678,79.678,2,53,214,11682.259,1,0,0
5724,1114,2023,16,suzuka,race circuit,3,842,12,7,10,10,+1:23.155,83.155,1,53,214,11765.414,1,0,0
5725,1114,2023,16,suzuka,race circuit,3,842,12,7,10,10,+1:23.155,83.155,2,53,214,11848.569000000001,1,0,0
10369,1115,2023,17,losail,street circuit,2,830,1,1,1,1,1:27:39.168,5259.168,1,57,9,5259.168,0,1,0
10370,1115,2023,17,losail,street circuit,2,830,1,1,1,1,1:27:39.168,5259.168,2,57,9,10518.336,0,1,0
10371,1115,2023,17,losail,street circuit,2,830,1,1,1,1,1:27:39.168,5259.168,3,57,9,15777.503999999999,0,1,0
10418,1115,2023,17,losail,street circuit,2,857,6,3,2,2,+4.833,4.833,1,57,1,15782.337,0,1,0
10419,1115,2023,17,losail,street circuit,2,857,6,3,2,2,+4.833,4.833,2,57,1,15787.169999999998,0,1,0
10420,1115,2023,17,losail,street circuit,2,857,6,3,2,2,+4.833,4.833,3,57,1,15792.002999999999,0,1,0
10396,1115,2023,17,losail,street circuit,2,846,10,2,3,3,+5.969,5.969,1,57,1,15797.972,0,1,0
10397,1115,2023,17,losail,street circuit,2,846,10,2,3,3,+5.969,5.969,2,57,1,15803.940999999999,0,1,0
10398,1115,2023,17,losail,street circuit,2,846,10,2,3,3,+5.969,5.969,3,57,1,15809.91,0,1,0
10401,1115,2023,17,losail,street circuit,2,847,2,5,4,4,+34.119,34.119,1,57,131,15844.028999999999,0,1,0
10402,1115,2023,17,losail,street circuit,2,847,2,5,4,4,+34.119,34.119,2,57,131,15878.148,0,1,0
10403,1115,2023,17,losail,street circuit,2,847,2,5,4,4,+34.119,34.119,3,57,131,15912.267,0,1,0
10404,1115,2023,17,losail,street circuit,2,847,2,5,4,4,+34.119,34.119,4,57,131,15946.385999999999,0,1,0
10388,1115,2023,17,losail,street circuit,2,844,5,4,5,5,+38.976,38.976,1,57,6,15985.362,0,1,0
10389,1115,2023,17,losail,street circuit,2,844,5,4,5,5,+38.976,38.976,2,57,6,16024.338,0,1,0
10390,1115,2023,17,losail,street circuit,2,844,5,4,5,5,+38.976,38.976,3,57,6,16063.313999999998,0,1,0
10341,1115,2023,17,losail,street circuit,2,4,4,6,6,6,+49.032,49.032,1,57,117,16112.346,0,1,0
10342,1115,2023,17,losail,street circuit,2,4,4,6,6,6,+49.032,49.032,2,57,117,16161.377999999999,0,1,0
10343,1115,2023,17,losail,street circuit,2,4,4,6,6,6,+49.032,49.032,3,57,117,16210.41,0,1,0
10373,1115,2023,17,losail,street circuit,2,839,8,11,7,7,+1:02.390,62.39,1,57,214,16272.8,0,1,0
10374,1115,2023,17,losail,street circuit,2,839,8,11,7,7,+1:02.390,62.39,2,57,214,16335.189999999999,0,1,0
10375,1115,2023,17,losail,street circuit,2,839,8,11,7,7,+1:02.390,62.39,3,57,214,16397.579999999998,0,1,0
10359,1115,2023,17,losail,street circuit,2,822,9,13,8,8,+1:06.563,66.563,1,57,51,16464.143,0,1,0
10360,1115,2023,17,losail,street circuit,2,822,9,13,8,8,+1:06.563,66.563,2,57,51,16530.706,0,1,0
10361,1115,2023,17,losail,street circuit,2,822,9,13,8,8,+1:06.563,66.563,3,57,51,16597.269,0,1,0
10413,1115,2023,17,losail,street circuit,2,855,19,9,9,9,+1:16.127,76.127,1,57,51,16673.396,0,1,0
10414,1115,2023,17,losail,street circuit,2,855,19,9,9,9,+1:16.127,76.127,2,57,51,16749.522999999997,0,1,0
10415,1115,2023,17,losail,street circuit,2,855,19,9,9,9,+1:16.127,76.127,3,57,51,16825.649999999998,0,1,0
10349,1115,2023,17,losail,street circuit,2,815,0,7,10,10,+1:20.181,80.181,1,57,9,16905.831,0,1,0
10350,1115,2023,17,losail,street circuit,2,815,0,7,10,10,+1:20.181,80.181,2,57,9,16986.012,0,1,0
10351,1115,2023,17,losail,street circuit,2,815,0,7,10,10,+1:20.181,80.181,3,57,9,17066.193,0,1,0
10377,1115,2023,17,losail,street circuit,2,840,16,10,11,11,+1:21.652,81.652,1,57,117,17147.844999999998,0,1,0
10378,1115,2023,17,losail,street circuit,2,840,16,10,11,11,+1:21.652,81.652,2,57,117,17229.497,0,1,0
10379,1115,2023,17,losail,street circuit,2,840,16,10,11,11,+1:21.652,81.652,3,57,117,17311.148999999998,0,1,0
10384,1115,2023,17,losail,street circuit,2,842,7,8,12,12,+1:22.300,82.3,1,57,214,17393.449,0,1,0
10385,1115,2023,17,losail,street circuit,2,842,7,8,12,12,+1:22.300,82.3,2,57,214,17475.749,0,1,0
10386,1115,2023,17,losail,street circuit,2,842,7,8,12,12,+1:22.300,82.3,3,57,214,17558.049,0,1,0
10391,1115,2023,17,losail,street circuit,2,848,13,14,13,13,+1:31.014,91.014,1,57,3,17649.063,0,1,0
10392,1115,2023,17,losail,street circuit,2,848,13,14,13,13,+1:31.014,91.014,2,57,3,17740.076999999997,0,1,0
10393,1115,2023,17,losail,street circuit,2,848,13,14,13,13,+1:31.014,91.014,3,57,3,17831.091,0,1,0
8846,1116,2023,18,americas,race circuit,3,830,6,9,1,1,1:35:21.362,5721.362,1,56,9,5721.362,1,0,0
8847,1116,2023,18,americas,race circuit,3,830,6,9,1,1,1:35:21.362,5721.362,2,56,9,11442.724,1,0,0
8920,1116,2023,18,americas,race circuit,3,846,2,8,2,2,+10.730,10.73,1,56,1,11453.454,1,0,0
8921,1116,2023,18,americas,race circuit,3,846,2,8,2,2,+10.730,10.73,2,56,1,11464.184,1,0,0
8825,1116,2023,18,americas,race circuit,3,832,4,10,3,3,+15.134,15.134,1,56,6,11479.318,1,0,0
8826,1116,2023,18,americas,race circuit,3,832,4,10,3,3,+15.134,15.134,2,56,6,11494.452,1,0,0
8690,1116,2023,18,americas,race circuit,3,815,9,5,4,4,+18.460,18.46,1,56,9,11512.912,1,0,0
8691,1116,2023,18,americas,race circuit,3,815,9,5,4,4,+18.460,18.46,2,56,9,11531.372,1,0,0
8929,1116,2023,18,americas,race circuit,3,847,5,3,5,5,+24.999,24.999,1,56,131,11556.371000000001,1,0,0
8930,1116,2023,18,americas,race circuit,3,847,5,3,5,5,+24.999,24.999,2,56,131,11581.37,1,0,0
8891,1116,2023,18,americas,race circuit,3,842,7,11,6,6,+47.996,47.996,1,56,214,11629.366,1,0,0
8892,1116,2023,18,americas,race circuit,3,842,7,11,6,6,+47.996,47.996,2,56,214,11677.362000000001,1,0,0
8878,1116,2023,18,americas,race circuit,3,840,0,6,7,7,+48.696,48.696,1,56,117,11726.058,1,0,0
8879,1116,2023,18,americas,race circuit,3,840,0,6,7,7,+48.696,48.696,2,56,117,11774.754,1,0,0
8946,1116,2023,18,americas,race circuit,3,852,11,1,8,8,+1:14.385,74.385,1,56,213,11849.139000000001,1,0,0
8947,1116,2023,18,americas,race circuit,3,852,11,1,8,8,+1:14.385,74.385,2,56,213,11923.524,1,0,0
8948,1116,2023,18,americas,race circuit,3,852,11,1,8,8,+1:14.385,74.385,3,56,213,11997.909,1,0,0
8912,1116,2023,18,americas,race circuit,3,848,15,15,9,9,+1:26.714,86.714,2,56,3,12084.623,1,0,0
8913,1116,2023,18,americas,race circuit,3,848,15,15,9,9,+1:26.714,86.714,1,56,3,12171.337,1,0,0
8953,1116,2023,18,americas,race circuit,3,858,16,14,10,10,+1:27.998,87.998,1,56,3,12259.335000000001,1,0,0
8954,1116,2023,18,americas,race circuit,3,858,16,14,10,10,+1:27.998,87.998,2,56,3,12347.333,1,0,0
8748,1116,2023,18,americas,race circuit,3,807,0,12,11,11,+1:29.904,89.904,1,56,210,12437.237000000001,1,0,0
8749,1116,2023,18,americas,race circuit,3,807,0,12,11,11,+1:29.904,89.904,2,56,210,12527.141,1,0,0
8782,1116,2023,18,americas,race circuit,3,822,13,18,12,12,+1:38.601,98.601,2,56,51,12625.742,1,0,0
8783,1116,2023,18,americas,race circuit,3,822,13,18,12,12,+1:38.601,98.601,1,56,51,12724.343,1,0,0
10030,1117,2023,19,rodriguez,street circuit,2,830,3,2,1,1,2:02:30.814,7350.814,1,71,9,7350.814,0,1,0
10031,1117,2023,19,rodriguez,street circuit,2,830,3,2,1,1,2:02:30.814,7350.814,2,71,9,14701.628,0,1,0
10032,1117,2023,19,rodriguez,street circuit,2,830,3,2,1,1,2:02:30.814,7350.814,3,71,9,22052.442000000003,0,1,0
9913,1117,2023,19,rodriguez,street circuit,2,1,6,1,2,2,+13.875,13.875,1,71,131,22066.317000000003,0,1,0
9914,1117,2023,19,rodriguez,street circuit,2,1,6,1,2,2,+13.875,13.875,2,71,131,22080.192000000003,0,1,0
10074,1117,2023,19,rodriguez,street circuit,2,844,1,4,3,3,+23.124,23.124,1,71,6,22103.316000000003,0,1,0
10075,1117,2023,19,rodriguez,street circuit,2,844,1,4,3,3,+23.124,23.124,2,71,6,22126.440000000002,0,1,0
10015,1117,2023,19,rodriguez,street circuit,2,832,2,6,4,4,+27.154,27.154,1,71,6,22153.594,0,1,0
10016,1117,2023,19,rodriguez,street circuit,2,832,2,6,4,4,+27.154,27.154,2,71,6,22180.748,0,1,0
10086,1117,2023,19,rodriguez,street circuit,2,846,17,3,5,5,+33.266,33.266,1,71,1,22214.014,0,1,0
10087,1117,2023,19,rodriguez,street circuit,2,846,17,3,5,5,+33.266,33.266,2,71,1,22247.280000000002,0,1,0
10088,1117,2023,19,rodriguez,street circuit,2,846,17,3,5,5,+33.266,33.266,3,71,1,22280.546000000002,0,1,0
10093,1117,2023,19,rodriguez,street circuit,2,847,8,10,6,6,+41.020,41.02,1,71,131,22321.566000000003,0,1,0
10094,1117,2023,19,rodriguez,street circuit,2,847,8,10,6,6,+41.020,41.02,2,71,131,22362.586,0,1,0
9940,1117,2023,19,rodriguez,street circuit,2,817,4,7,7,7,+41.570,41.57,1,71,213,22404.156000000003,0,1,0
9941,1117,2023,19,rodriguez,street circuit,2,817,4,7,7,7,+41.570,41.57,2,71,213,22445.726000000002,0,1,0
10110,1117,2023,19,rodriguez,street circuit,2,857,7,8,8,8,+43.104,43.104,1,71,1,22488.83,0,1,0
10111,1117,2023,19,rodriguez,street circuit,2,857,7,8,8,8,+43.104,43.104,2,71,1,22531.934,0,1,0
10082,1117,2023,19,rodriguez,street circuit,2,848,14,9,9,9,+48.573,48.573,1,71,3,22580.507,0,1,0
10083,1117,2023,19,rodriguez,street circuit,2,848,14,9,9,9,+48.573,48.573,2,71,3,22629.08,0,1,0
10045,1117,2023,19,rodriguez,street circuit,2,839,15,11,10,10,+1:02.879,62.879,1,71,214,22691.959000000003,0,1,0
10065,1117,2023,19,rodriguez,street circuit,2,842,11,16,11,11,+1:06.208,66.208,1,71,214,22758.167,0,1,0
10066,1117,2023,19,rodriguez,street circuit,2,842,11,16,11,11,+1:06.208,66.208,2,71,214,22824.375,0,1,0
10103,1117,2023,19,rodriguez,street circuit,2,852,18,5,12,12,+1:18.982,78.982,1,71,213,22903.357,0,1,0
10104,1117,2023,19,rodriguez,street circuit,2,852,18,5,12,12,+1:18.982,78.982,2,71,213,22982.339,0,1,0
9955,1117,2023,19,rodriguez,street circuit,2,807,12,15,13,13,+1:20.309,80.309,1,71,210,23062.648,0,1,0
9956,1117,2023,19,rodriguez,street circuit,2,807,12,15,13,13,+1:20.309,80.309,2,71,210,23142.957000000002,0,1,0
10106,1117,2023,19,rodriguez,street circuit,2,855,10,19,14,14,+1:21.676,81.676,1,71,51,23224.633,0,1,0
10107,1117,2023,19,rodriguez,street circuit,2,855,10,19,14,14,+1:21.676,81.676,2,71,51,23306.309,0,1,0
9981,1117,2023,19,rodriguez,street circuit,2,822,9,14,15,15,+1:25.597,85.59700000000001,1,71,51,23391.906000000003,0,1,0
9982,1117,2023,19,rodriguez,street circuit,2,822,9,14,15,15,+1:25.597,85.59700000000001,2,71,51,23477.503,0,1,0
6979,1118,2023,20,interlagos,street circuit,2,830,1,2,1,1,1:56:48.894,7008.894,1,71,9,7008.894,0,1,0
6980,1118,2023,20,interlagos,street circuit,2,830,1,2,1,1,1:56:48.894,7008.894,2,71,9,14017.788,0,1,0
6981,1118,2023,20,interlagos,street circuit,2,830,1,2,1,1,1:56:48.894,7008.894,3,71,9,21026.682,0,1,0
6982,1118,2023,20,interlagos,street circuit,2,830,1,2,1,1,1:56:48.894,7008.894,4,71,9,28035.576,0,1,0
7084,1118,2023,20,interlagos,street circuit,2,846,6,1,2,2,+8.277,8.277,1,71,1,28043.853,0,1,0
7085,1118,2023,20,interlagos,street circuit,2,846,6,1,2,2,+8.277,8.277,2,71,1,28052.13,0,1,0
7086,1118,2023,20,interlagos,street circuit,2,846,6,1,2,2,+8.277,8.277,3,71,1,28060.407,0,1,0
7087,1118,2023,20,interlagos,street circuit,2,846,6,1,2,2,+8.277,8.277,4,71,1,28068.684,0,1,0
6523,1118,2023,20,interlagos,street circuit,2,4,4,10,3,3,+34.155,34.155,1,71,117,28102.839,0,1,0
6524,1118,2023,20,interlagos,street circuit,2,4,4,10,3,3,+34.155,34.155,2,71,117,28136.994000000002,0,1,0
6525,1118,2023,20,interlagos,street circuit,2,4,4,10,3,3,+34.155,34.155,3,71,117,28171.149,0,1,0
6526,1118,2023,20,interlagos,street circuit,2,4,4,10,3,3,+34.155,34.155,4,71,117,28205.304,0,1,0
6726,1118,2023,20,interlagos,street circuit,2,815,9,5,4,4,+34.208,34.208,1,71,9,28239.512000000002,0,1,0
6727,1118,2023,20,interlagos,street circuit,2,815,9,5,4,4,+34.208,34.208,2,71,9,28273.72,0,1,0
6728,1118,2023,20,interlagos,street circuit,2,815,9,5,4,4,+34.208,34.208,3,71,9,28307.928,0,1,0
6729,1118,2023,20,interlagos,street circuit,2,815,9,5,4,4,+34.208,34.208,4,71,9,28342.136000000002,0,1,0
7022,1118,2023,20,interlagos,street circuit,2,840,3,4,5,5,+40.845,40.845,1,71,117,28382.981,0,1,0
7023,1118,2023,20,interlagos,street circuit,2,840,3,4,5,5,+40.845,40.845,2,71,117,28423.826,0,1,0
7024,1118,2023,20,interlagos,street circuit,2,840,3,4,5,5,+40.845,40.845,3,71,117,28464.671000000002,0,1,0
7025,1118,2023,20,interlagos,street circuit,2,840,3,4,5,5,+40.845,40.845,4,71,117,28505.516,0,1,0
6947,1118,2023,20,interlagos,street circuit,2,832,7,9,6,6,+50.188,50.188,1,71,6,28555.704,0,1,0
6948,1118,2023,20,interlagos,street circuit,2,832,7,9,6,6,+50.188,50.188,2,71,6,28605.892,0,1,0
6949,1118,2023,20,interlagos,street circuit,2,832,7,9,6,6,+50.188,50.188,3,71,6,28656.08,0,1,0
6950,1118,2023,20,interlagos,street circuit,2,832,7,9,6,6,+50.188,50.188,4,71,6,28706.268,0,1,0
7046,1118,2023,20,interlagos,street circuit,2,842,15,11,7,7,+56.093,56.093,1,71,214,28762.361,0,1,0
7047,1118,2023,20,interlagos,street circuit,2,842,15,11,7,7,+56.093,56.093,2,71,214,28818.454,0,1,0
7048,1118,2023,20,interlagos,street circuit,2,842,15,11,7,7,+56.093,56.093,3,71,214,28874.547000000002,0,1,0
7049,1118,2023,20,interlagos,street circuit,2,842,15,11,7,7,+56.093,56.093,4,71,214,28930.64,0,1,0
6625,1118,2023,20,interlagos,street circuit,2,1,5,12,8,8,+1:02.859,62.859,1,71,131,28993.499,0,1,0
6626,1118,2023,20,interlagos,street circuit,2,1,5,12,8,8,+1:02.859,62.859,2,71,131,29056.358,0,1,0
6627,1118,2023,20,interlagos,street circuit,2,1,5,12,8,8,+1:02.859,62.859,3,71,131,29119.217,0,1,0
6628,1118,2023,20,interlagos,street circuit,2,1,5,12,8,8,+1:02.859,62.859,4,71,131,29182.076,0,1,0
7126,1118,2023,20,interlagos,street circuit,2,852,16,7,9,9,+1:09.880,69.88,1,71,213,29251.956000000002,0,1,0
7127,1118,2023,20,interlagos,street circuit,2,852,16,7,9,9,+1:09.880,69.88,2,71,213,29321.836,0,1,0
7128,1118,2023,20,interlagos,street circuit,2,852,16,7,9,9,+1:09.880,69.88,3,71,213,29391.716,0,1,0
7129,1118,2023,20,interlagos,street circuit,2,852,16,7,9,9,+1:09.880,69.88,4,71,213,29461.596,0,1,0
10908,1119,2023,21,vegas,race circuit,3,830,2,2,1,1,1:29:08.289,5348.289,1,50,9,5348.289,1,0,0
10909,1119,2023,21,vegas,race circuit,3,830,2,2,1,1,1:29:08.289,5348.289,2,50,9,10696.578,1,0,0
10914,1119,2023,21,vegas,race circuit,3,844,1,3,2,2,+2.070,2.07,1,50,6,10698.648,1,0,0
10897,1119,2023,21,vegas,race circuit,3,815,11,5,3,3,+2.241,2.241,1,50,9,10700.889,1,0,0
10898,1119,2023,21,vegas,race circuit,3,815,11,5,3,3,+2.241,2.241,2,50,9,10703.13,1,0,0
10910,1119,2023,21,vegas,race circuit,3,839,16,10,4,4,+18.665,18.665,1,50,214,10721.795,1,0,0
10911,1119,2023,21,vegas,race circuit,3,840,19,9,5,5,+20.067,20.067,1,50,117,10741.862,1,0,0
10912,1119,2023,21,vegas,race circuit,3,840,19,9,5,5,+20.067,20.067,2,50,117,10761.929,1,0,0
10906,1119,2023,21,vegas,race circuit,3,832,12,6,6,6,+20.834,20.834,1,50,6,10782.762999999999,1,0,0
10907,1119,2023,21,vegas,race circuit,3,832,12,6,6,6,+20.834,20.834,2,50,6,10803.597,1,0,0
10895,1119,2023,21,vegas,race circuit,3,1,10,4,7,7,+21.755,21.755,1,50,131,10825.351999999999,1,0,0
10896,1119,2023,21,vegas,race circuit,3,1,10,4,7,7,+21.755,21.755,2,50,131,10847.107,1,0,0
10916,1119,2023,21,vegas,race circuit,3,847,3,7,8,8,+23.091,23.091,1,50,131,10870.198,1,0,0
10917,1119,2023,21,vegas,race circuit,3,847,3,7,8,8,+23.091,23.091,2,50,131,10893.288999999999,1,0,0
10893,1119,2023,21,vegas,race circuit,3,4,9,8,9,9,+25.964,25.964,1,50,117,10919.252999999999,1,0,0
10894,1119,2023,21,vegas,race circuit,3,4,9,8,9,9,+25.964,25.964,2,50,117,10945.216999999999,1,0,0
10922,1119,2023,21,vegas,race circuit,3,857,18,1,10,10,+29.496,29.496,1,50,1,10974.713,1,0,0
10923,1119,2023,21,vegas,race circuit,3,857,18,1,10,10,+29.496,29.496,2,50,1,11004.208999999999,1,0,0
10913,1119,2023,21,vegas,race circuit,3,842,4,11,11,11,+34.270,34.27,1,50,214,11038.479,1,0,0
10915,1119,2023,21,vegas,race circuit,3,848,5,13,12,12,+43.398,43.398,1,50,3,11081.877,1,0,0
10904,1119,2023,21,vegas,race circuit,3,825,8,15,13,13,+44.825,44.825,1,50,210,11126.702,1,0,0
10905,1119,2023,21,vegas,race circuit,3,825,8,15,13,13,+44.825,44.825,2,50,210,11171.527,1,0,0
10899,1119,2023,21,vegas,race circuit,3,817,14,12,14,14,+48.525,48.525,1,50,213,11220.052,1,0,0
10920,1119,2023,21,vegas,race circuit,3,855,17,14,15,15,+50.162,50.162,1,50,51,11270.214,1,0,0
10921,1119,2023,21,vegas,race circuit,3,858,6,19,16,16,+50.882,50.882,1,50,3,11321.096,1,0,0
10902,1119,2023,21,vegas,race circuit,3,822,7,16,17,17,+1:25.350,85.35,1,50,51,11406.446,1,0,0
10903,1119,2023,21,vegas,race circuit,3,822,7,16,17,17,+1:25.350,85.35,2,50,51,11491.796,1,0,0
6374,1120,2023,22,yas_marina,race circuit,3,830,1,1,1,1,1:27:02.624,5222.624,1,58,9,5222.624,1,0,0
6375,1120,2023,22,yas_marina,race circuit,3,830,1,1,1,1,1:27:02.624,5222.624,2,58,9,10445.248,1,0,0
6428,1120,2023,22,yas_marina,race circuit,3,844,2,8,2,2,+17.993,17.993,1,58,6,10463.241,1,0,0
6429,1120,2023,22,yas_marina,race circuit,3,844,2,8,2,2,+17.993,17.993,2,58,6,10481.234,1,0,0
6450,1120,2023,22,yas_marina,race circuit,3,847,4,7,3,3,+20.328,20.328,1,58,131,10501.562,1,0,0
6451,1120,2023,22,yas_marina,race circuit,3,847,4,7,3,3,+20.328,20.328,2,58,131,10521.89,1,0,0
6207,1120,2023,22,yas_marina,race circuit,3,815,9,2,4,4,+21.453,21.453,1,58,9,10543.342999999999,1,0,0
6208,1120,2023,22,yas_marina,race circuit,3,815,9,2,4,4,+21.453,21.453,2,58,9,10564.796,1,0,0
6444,1120,2023,22,yas_marina,race circuit,3,846,5,6,5,5,+24.284,24.284,1,58,1,10589.08,1,0,0
