,raceId,year,round,circuitId,circuit_type,circuit_type_num,driverId,grid,rank,position,positionOrder,time,new_time_seconds,stop,laps,constructorId,points,cumulative_time_seconds,Race_Circuit,Street_Circuit,Road_Circuit
9450,951,2016,4,71,race circuit,3,3,1,1,1,1,1:32:41.997,5561.997,1,53,131,25.0,5561.997,1,0,0
9442,951,2016,4,71,race circuit,3,1,10,4,2,2,+25.022,25.022,1,53,131,18.0,5587.019,1,0,0
9478,951,2016,4,71,race circuit,3,8,3,3,3,3,+31.998,31.998,1,53,6,15.0,5619.017000000001,1,0,0
9503,951,2016,4,71,race circuit,3,822,2,6,4,4,+50.217,50.217,1,53,3,12.0,5669.234,1,0,0
9428,951,2016,4,71,race circuit,3,13,4,2,5,5,+1:14.427,74.42699999999999,1,53,3,10.0,5743.661,1,0,0
9429,951,2016,4,71,race circuit,3,13,4,2,5,5,+1:14.427,74.42699999999999,2,53,3,10.0,5818.088000000001,1,0,0
9421,951,2016,4,71,race circuit,3,4,14,5,6,6,\N,0.0,1,52,1,8.0,0.0,1,0,0
9512,951,2016,4,71,race circuit,3,825,17,9,7,7,\N,0.0,1,52,4,6.0,0.0,1,0,0
9494,951,2016,4,71,race circuit,3,154,15,12,8,8,\N,0.0,1,52,210,4.0,0.0,1,0,0
9457,951,2016,4,71,race circuit,3,815,6,10,9,9,\N,0.0,1,52,10,2.0,0.0,1,0,0
9458,951,2016,4,71,race circuit,3,815,6,10,9,9,\N,0.0,2,52,10,2.0,0.0,1,0,0
9454,951,2016,4,71,race circuit,3,18,12,8,10,10,\N,0.0,1,52,1,1.0,0.0,1,0,0
9469,951,2016,4,71,race circuit,3,817,5,7,11,11,\N,0.0,1,52,9,0.0,0.0,1,0,0
9470,951,2016,4,71,race circuit,3,817,5,7,11,11,\N,0.0,2,52,9,0.0,0.0,1,0,0
9537,951,2016,4,71,race circuit,3,832,11,15,12,12,\N,0.0,1,52,5,0.0,0.0,1,0,0
9559,951,2016,4,71,race circuit,3,835,18,19,13,13,\N,0.0,1,52,4,0.0,0.0,1,0,0
9528,951,2016,4,71,race circuit,3,828,22,14,14,14,\N,0.0,1,52,15,0.0,0.0,1,0,0
9529,951,2016,4,71,race circuit,3,828,22,14,14,14,\N,0.0,2,52,15,0.0,0.0,1,0,0
9520,951,2016,4,71,race circuit,3,826,8,17,15,15,\N,0.0,1,52,9,0.0,0.0,1,0,0
9521,951,2016,4,71,race circuit,3,826,8,17,15,15,\N,0.0,2,52,9,0.0,0.0,1,0,0
9544,951,2016,4,71,race circuit,3,831,19,16,16,16,\N,0.0,1,52,15,0.0,0.0,1,0,0
9499,951,2016,4,71,race circuit,3,821,16,18,17,17,\N,0.0,1,52,210,0.0,0.0,1,0,0
9500,951,2016,4,71,race circuit,3,821,16,18,17,17,\N,0.0,2,52,210,0.0,0.0,1,0,0
9555,951,2016,4,71,race circuit,3,836,20,11,18,18,\N,0.0,1,51,209,0.0,0.0,1,0,0
9556,951,2016,4,71,race circuit,3,836,20,11,18,18,\N,0.0,2,51,209,0.0,0.0,1,0,0
9547,951,2016,4,71,race circuit,3,830,9,13,\N,19,\N,0.0,1,33,5,0.0,0.0,1,0,0
1944,952,2016,5,4,road circuit,1,830,4,6,1,1,1:41:40.017,6100.017,1,66,9,25.0,6100.017,0,0,1
1945,952,2016,5,4,road circuit,1,830,4,6,1,1,1:41:40.017,6100.017,2,66,9,25.0,12200.034,0,0,1
1766,952,2016,5,4,road circuit,1,8,5,4,2,2,+0.616,0.616,1,66,6,18.0,12200.65,0,0,1
1767,952,2016,5,4,road circuit,1,8,5,4,2,2,+0.616,0.616,2,66,6,18.0,12201.266,0,0,1
1538,952,2016,5,4,road circuit,1,20,6,2,3,3,+5.581,5.581,1,66,6,15.0,12206.847,0,0,1
1539,952,2016,5,4,road circuit,1,20,6,2,3,3,+5.581,5.581,2,66,6,15.0,12212.428,0,0,1
1540,952,2016,5,4,road circuit,1,20,6,2,3,3,+5.581,5.581,3,66,6,15.0,12218.009,0,0,1
1739,952,2016,5,4,road circuit,1,817,3,3,4,4,+43.950,43.95,1,66,9,12.0,12261.958999999999,0,0,1
1740,952,2016,5,4,road circuit,1,817,3,3,4,4,+43.950,43.95,2,66,9,12.0,12305.909,0,0,1
1741,952,2016,5,4,road circuit,1,817,3,3,4,4,+43.950,43.95,3,66,9,12.0,12349.859,0,0,1
1742,952,2016,5,4,road circuit,1,817,3,3,4,4,+43.950,43.95,4,66,9,12.0,12393.809,0,0,1
1841,952,2016,5,4,road circuit,1,822,7,8,5,5,+45.271,45.271,1,66,3,10.0,12439.08,0,0,1
1842,952,2016,5,4,road circuit,1,822,7,8,5,5,+45.271,45.271,2,66,3,10.0,12484.351,0,0,1
1920,952,2016,5,4,road circuit,1,832,8,11,6,6,+1:01.395,61.395,1,66,5,8.0,12545.746,0,0,1
1921,952,2016,5,4,road circuit,1,832,8,11,6,6,+1:01.395,61.395,2,66,5,8.0,12607.141,0,0,1
1682,952,2016,5,4,road circuit,1,815,9,15,7,7,+1:19.538,79.538,1,66,10,6.0,12686.679,0,0,1
1683,952,2016,5,4,road circuit,1,815,9,15,7,7,+1:19.538,79.538,2,66,10,6.0,12766.217,0,0,1
1511,952,2016,5,4,road circuit,1,13,18,9,8,8,+1:20.707,80.707,1,66,3,4.0,12846.923999999999,0,0,1
1512,952,2016,5,4,road circuit,1,13,18,9,8,8,+1:20.707,80.707,2,66,3,4.0,12927.631,0,0,1
1513,952,2016,5,4,road circuit,1,13,18,9,8,8,+1:20.707,80.707,3,66,3,4.0,13008.338,0,0,1
1654,952,2016,5,4,road circuit,1,18,12,18,9,9,\N,0.0,1,65,1,2.0,0.0,0,0,1
1655,952,2016,5,4,road circuit,1,18,12,18,9,9,\N,0.0,2,65,1,2.0,0.0,0,0,1
1896,952,2016,5,4,road circuit,1,826,13,1,10,10,\N,0.0,1,65,5,1.0,0.0,0,0,1
1897,952,2016,5,4,road circuit,1,826,13,1,10,10,\N,0.0,2,65,5,1.0,0.0,0,0,1
1898,952,2016,5,4,road circuit,1,826,13,1,10,10,\N,0.0,3,65,5,1.0,0.0,0,0,1
1832,952,2016,5,4,road circuit,1,821,16,17,11,11,\N,0.0,1,65,210,0.0,0.0,0,0,1
1833,952,2016,5,4,road circuit,1,821,16,17,11,11,\N,0.0,2,65,210,0.0,0.0,0,0,1
1909,952,2016,5,4,road circuit,1,828,19,12,12,12,\N,0.0,1,65,15,0.0,0.0,0,0,1
1910,952,2016,5,4,road circuit,1,828,19,12,12,12,\N,0.0,2,65,15,0.0,0.0,0,0,1
1911,952,2016,5,4,road circuit,1,828,19,12,12,12,\N,0.0,3,65,15,0.0,0.0,0,0,1
1966,952,2016,5,4,road circuit,1,835,17,14,13,13,\N,0.0,1,65,4,0.0,0.0,0,0,1
1967,952,2016,5,4,road circuit,1,835,17,14,13,13,\N,0.0,2,65,4,0.0,0.0,0,0,1
1874,952,2016,5,4,road circuit,1,825,15,5,14,14,\N,0.0,1,65,4,0.0,0.0,0,0,1
1875,952,2016,5,4,road circuit,1,825,15,5,14,14,\N,0.0,2,65,4,0.0,0.0,0,0,1
1876,952,2016,5,4,road circuit,1,825,15,5,14,14,\N,0.0,3,65,4,0.0,0.0,0,0,1
1940,952,2016,5,4,road circuit,1,831,20,16,15,15,\N,0.0,1,65,15,0.0,0.0,0,0,1
1941,952,2016,5,4,road circuit,1,831,20,16,15,15,\N,0.0,2,65,15,0.0,0.0,0,0,1
1963,952,2016,5,4,road circuit,1,836,21,19,16,16,\N,0.0,1,65,209,0.0,0.0,0,0,1
1964,952,2016,5,4,road circuit,1,836,21,19,16,16,\N,0.0,2,65,209,0.0,0.0,0,0,1
1971,952,2016,5,4,road circuit,1,837,22,10,17,17,\N,0.0,1,65,209,0.0,0.0,0,0,1
1972,952,2016,5,4,road circuit,1,837,22,10,17,17,\N,0.0,2,65,209,0.0,0.0,0,0,1
1816,952,2016,5,4,road circuit,1,154,14,7,\N,18,\N,0.0,1,56,210,0.0,0.0,0,0,1
1817,952,2016,5,4,road circuit,1,154,14,7,\N,18,\N,0.0,2,56,210,0.0,0.0,0,0,1
1818,952,2016,5,4,road circuit,1,154,14,7,\N,18,\N,0.0,3,56,210,0.0,0.0,0,0,1
1479,952,2016,5,4,road circuit,1,4,10,13,\N,19,\N,0.0,1,45,1,0.0,0.0,0,0,1
1480,952,2016,5,4,road circuit,1,4,10,13,\N,19,\N,0.0,2,45,1,0.0,0.0,0,0,1
1800,952,2016,5,4,road circuit,1,807,11,20,\N,20,\N,0.0,1,20,10,0.0,0.0,0,0,1
2183,953,2016,6,6,street circuit,2,1,3,1,1,1,1:59:29.133,7169.133,1,78,131,25.0,7169.133,0,1,0
2271,953,2016,6,6,street circuit,2,817,1,3,2,2,+7.252,7.252,1,78,9,18.0,7176.385,0,1,0
2272,953,2016,6,6,street circuit,2,817,1,3,2,2,+7.252,7.252,2,78,9,18.0,7183.637,0,1,0
2241,953,2016,6,6,street circuit,2,815,7,4,3,3,+13.825,13.825,1,78,10,15.0,7197.4619999999995,0,1,0
2242,953,2016,6,6,street circuit,2,815,7,4,3,3,+13.825,13.825,2,78,10,15.0,7211.287,0,1,0
2155,953,2016,6,6,street circuit,2,20,4,2,4,4,+15.846,15.846,1,78,6,12.0,7227.133,0,1,0
2156,953,2016,6,6,street circuit,2,20,4,2,4,4,+15.846,15.846,2,78,6,12.0,7242.978999999999,0,1,0
2128,953,2016,6,6,street circuit,2,4,9,8,5,5,+1:25.076,85.076,1,78,1,10.0,7328.054999999999,0,1,0
2129,953,2016,6,6,street circuit,2,4,9,8,5,5,+1:25.076,85.076,2,78,1,10.0,7413.130999999999,0,1,0
2303,953,2016,6,6,street circuit,2,807,5,11,6,6,+1:32.999,92.999,1,78,10,8.0,7506.13,0,1,0
2304,953,2016,6,6,street circuit,2,807,5,11,6,6,+1:32.999,92.999,2,78,10,8.0,7599.129,0,1,0
2205,953,2016,6,6,street circuit,2,3,2,6,7,7,+1:33.290,93.28999999999999,1,78,131,6.0,7692.419,0,1,0
2206,953,2016,6,6,street circuit,2,3,2,6,7,7,+1:33.290,93.28999999999999,2,78,131,6.0,7785.709,0,1,0
2382,953,2016,6,6,street circuit,2,832,6,5,8,8,\N,0.0,1,77,5,4.0,0.0,0,1,0
2383,953,2016,6,6,street circuit,2,832,6,5,8,8,\N,0.0,2,77,5,4.0,0.0,0,1,0
2225,953,2016,6,6,street circuit,2,18,13,12,9,9,\N,0.0,1,77,1,2.0,0.0,0,1,0
2226,953,2016,6,6,street circuit,2,18,13,12,9,9,\N,0.0,2,77,1,2.0,0.0,0,1,0
2144,953,2016,6,6,street circuit,2,13,14,9,10,10,\N,0.0,1,77,3,1.0,0.0,0,1,0
2145,953,2016,6,6,street circuit,2,13,14,9,10,10,\N,0.0,2,77,3,1.0,0.0,0,1,0
2324,953,2016,6,6,street circuit,2,821,12,7,11,11,\N,0.0,1,77,210,0.0,0.0,0,1,0
2325,953,2016,6,6,street circuit,2,821,12,7,11,11,\N,0.0,2,77,210,0.0,0.0,0,1,0
2330,953,2016,6,6,street circuit,2,822,10,10,12,12,\N,0.0,1,77,3,0.0,0.0,0,1,0
2331,953,2016,6,6,street circuit,2,822,10,10,12,12,\N,0.0,2,77,3,0.0,0.0,0,1,0
2332,953,2016,6,6,street circuit,2,822,10,10,12,12,\N,0.0,3,77,3,0.0,0.0,0,1,0
2315,953,2016,6,6,street circuit,2,154,15,14,13,13,\N,0.0,1,76,210,0.0,0.0,0,1,0
2316,953,2016,6,6,street circuit,2,154,15,14,13,13,\N,0.0,2,76,210,0.0,0.0,0,1,0
2414,953,2016,6,6,street circuit,2,836,20,15,14,14,\N,0.0,1,76,209,0.0,0.0,0,1,0
2417,953,2016,6,6,street circuit,2,837,19,13,15,15,\N,0.0,1,74,209,0.0,0.0,0,1,0
2418,953,2016,6,6,street circuit,2,837,19,13,15,15,\N,0.0,2,74,209,0.0,0.0,0,1,0
2419,953,2016,6,6,street circuit,2,837,19,13,15,15,\N,0.0,3,74,209,0.0,0.0,0,1,0
2375,953,2016,6,6,street circuit,2,828,17,16,\N,16,\N,0.0,1,51,15,0.0,0.0,0,1,0
2376,953,2016,6,6,street circuit,2,828,17,16,\N,16,\N,0.0,2,51,15,0.0,0.0,0,1,0
2377,953,2016,6,6,street circuit,2,828,17,16,\N,16,\N,0.0,3,51,15,0.0,0.0,0,1,0
2395,953,2016,6,6,street circuit,2,831,0,17,\N,17,\N,0.0,1,48,15,0.0,0.0,0,1,0
2396,953,2016,6,6,street circuit,2,831,0,17,\N,17,\N,0.0,2,48,15,0.0,0.0,0,1,0
2397,953,2016,6,6,street circuit,2,831,0,17,\N,17,\N,0.0,3,48,15,0.0,0.0,0,1,0
2400,953,2016,6,6,street circuit,2,830,0,18,\N,18,\N,0.0,1,34,9,0.0,0.0,0,1,0
2401,953,2016,6,6,street circuit,2,830,0,18,\N,18,\N,0.0,2,34,9,0.0,0.0,0,1,0
2355,953,2016,6,6,street circuit,2,825,16,19,\N,19,\N,0.0,1,32,4,0.0,0.0,0,1,0
2356,953,2016,6,6,street circuit,2,825,16,19,\N,19,\N,0.0,2,32,4,0.0,0.0,0,1,0
2357,953,2016,6,6,street circuit,2,825,16,19,\N,19,\N,0.0,3,32,4,0.0,0.0,0,1,0
2358,953,2016,6,6,street circuit,2,825,16,19,\N,19,\N,0.0,4,32,4,0.0,0.0,0,1,0
2365,953,2016,6,6,street circuit,2,826,8,20,\N,20,\N,0.0,1,18,5,0.0,0.0,0,1,0
2366,953,2016,6,6,street circuit,2,826,8,20,\N,20,\N,0.0,2,18,5,0.0,0.0,0,1,0
2367,953,2016,6,6,street circuit,2,826,8,20,\N,20,\N,0.0,3,18,5,0.0,0.0,0,1,0
2619,954,2016,7,7,race circuit,3,1,1,2,1,1,1:31:05.296,5465.296,1,70,131,25.0,5465.296,1,0,0
2586,954,2016,7,7,race circuit,3,20,3,3,2,2,+5.011,5.011,1,70,6,18.0,5470.307000000001,1,0,0
2587,954,2016,7,7,race circuit,3,20,3,3,2,2,+5.011,5.011,2,70,6,18.0,5475.318,1,0,0
2795,954,2016,7,7,race circuit,3,822,7,10,3,3,+46.422,46.422,1,70,3,15.0,5521.740000000001,1,0,0
2850,954,2016,7,7,race circuit,3,830,5,4,4,4,+53.020,53.02,1,70,9,12.0,5574.76,1,0,0
2851,954,2016,7,7,race circuit,3,830,5,4,4,4,+53.020,53.02,2,70,9,12.0,5627.780000000001,1,0,0
2646,954,2016,7,7,race circuit,3,3,2,1,5,5,+1:02.093,62.093,1,70,131,10.0,5689.8730000000005,1,0,0
2647,954,2016,7,7,race circuit,3,3,2,1,5,5,+1:02.093,62.093,2,70,131,10.0,5751.966,1,0,0
2738,954,2016,7,7,race circuit,3,8,6,9,6,6,+1:03.017,63.017,1,70,6,8.0,5814.983,1,0,0
2739,954,2016,7,7,race circuit,3,8,6,9,6,6,+1:03.017,63.017,2,70,6,8.0,5878.0,1,0,0
2722,954,2016,7,7,race circuit,3,817,4,5,7,7,+1:03.634,63.634,1,70,9,6.0,5941.634,1,0,0
2723,954,2016,7,7,race circuit,3,817,4,5,7,7,+1:03.634,63.634,2,70,9,6.0,6005.268,1,0,0
2761,954,2016,7,7,race circuit,3,807,9,8,8,8,\N,0.0,1,69,10,4.0,0.0,1,0,0
2762,954,2016,7,7,race circuit,3,807,9,8,8,8,\N,0.0,2,69,10,4.0,0.0,1,0,0
2837,954,2016,7,7,race circuit,3,832,20,7,9,9,\N,0.0,1,69,5,2.0,0.0,1,0,0
2838,954,2016,7,7,race circuit,3,832,20,7,9,9,\N,0.0,2,69,5,2.0,0.0,1,0,0
2688,954,2016,7,7,race circuit,3,815,11,6,10,10,\N,0.0,1,69,10,1.0,0.0,1,0,0
2689,954,2016,7,7,race circuit,3,815,11,6,10,10,\N,0.0,2,69,10,1.0,0.0,1,0,0
2550,954,2016,7,7,race circuit,3,4,10,13,11,11,\N,0.0,1,69,1,0.0,0.0,1,0,0
2825,954,2016,7,7,race circuit,3,826,15,11,12,12,\N,0.0,1,69,5,0.0,0.0,1,0,0
2826,954,2016,7,7,race circuit,3,826,15,11,12,12,\N,0.0,2,69,5,0.0,0.0,1,0,0
2788,954,2016,7,7,race circuit,3,821,13,15,13,13,\N,0.0,1,68,210,0.0,0.0,1,0,0
2789,954,2016,7,7,race circuit,3,821,13,15,13,13,\N,0.0,2,68,210,0.0,0.0,1,0,0
2777,954,2016,7,7,race circuit,3,154,14,12,14,14,\N,0.0,1,68,210,0.0,0.0,1,0,0
2778,954,2016,7,7,race circuit,3,154,14,12,14,14,\N,0.0,2,68,210,0.0,0.0,1,0,0
2779,954,2016,7,7,race circuit,3,154,14,12,14,14,\N,0.0,3,68,210,0.0,0.0,1,0,0
2831,954,2016,7,7,race circuit,3,828,21,17,15,15,\N,0.0,1,68,15,0.0,0.0,1,0,0
2832,954,2016,7,7,race circuit,3,828,21,17,15,15,\N,0.0,2,68,15,0.0,0.0,1,0,0
2811,954,2016,7,7,race circuit,3,825,22,18,16,16,\N,0.0,1,68,4,0.0,0.0,1,0,0
2861,954,2016,7,7,race circuit,3,836,17,19,17,17,\N,0.0,1,68,209,0.0,0.0,1,0,0
2862,954,2016,7,7,race circuit,3,836,17,19,17,17,\N,0.0,2,68,209,0.0,0.0,1,0,0
2847,954,2016,7,7,race circuit,3,831,18,16,18,18,\N,0.0,1,68,15,0.0,0.0,1,0,0
2848,954,2016,7,7,race circuit,3,831,18,16,18,18,\N,0.0,2,68,15,0.0,0.0,1,0,0
2866,954,2016,7,7,race circuit,3,837,19,20,19,19,\N,0.0,1,68,209,0.0,0.0,1,0,0
2867,954,2016,7,7,race circuit,3,837,19,20,19,19,\N,0.0,2,68,209,0.0,0.0,1,0,0
2570,954,2016,7,7,race circuit,3,13,8,14,\N,20,\N,0.0,1,35,3,0.0,0.0,1,0,0
9659,955,2016,8,73,race circuit,3,3,1,1,1,1,1:32:52.366,5572.366,1,51,131,25.0,5572.366,1,0,0
9633,955,2016,8,73,race circuit,3,20,3,5,2,2,+16.696,16.696,1,51,6,18.0,5589.062,1,0,0
9662,955,2016,8,73,race circuit,3,815,7,4,3,3,+25.241,25.241,1,51,10,15.0,5614.303,1,0,0
9688,955,2016,8,73,race circuit,3,8,4,6,4,4,+33.102,33.102,1,51,6,12.0,5647.405,1,0,0
9645,955,2016,8,73,race circuit,3,1,10,2,5,5,+56.335,56.335,1,51,131,10.0,5703.74,1,0,0
9718,955,2016,8,73,race circuit,3,822,8,9,6,6,+1:00.886,60.886,1,51,3,8.0,5764.626,1,0,0
9676,955,2016,8,73,race circuit,3,817,2,12,7,7,+1:09.229,69.229,1,51,9,6.0,5833.855,1,0,0
9677,955,2016,8,73,race circuit,3,817,2,12,7,7,+1:09.229,69.229,2,51,9,6.0,5903.084,1,0,0
9767,955,2016,8,73,race circuit,3,830,9,3,8,8,+1:10.696,70.696,1,51,9,4.0,5973.78,1,0,0
9768,955,2016,8,73,race circuit,3,830,9,3,8,8,+1:10.696,70.696,2,51,9,4.0,6044.476,1,0,0
9699,955,2016,8,73,race circuit,3,807,12,15,9,9,+1:17.708,77.708,1,51,10,2.0,6122.184,1,0,0
9628,955,2016,8,73,race circuit,3,13,5,13,10,10,+1:25.375,85.375,1,51,3,1.0,6207.559,1,0,0
9629,955,2016,8,73,race circuit,3,13,5,13,10,10,+1:25.375,85.375,2,51,3,1.0,6292.934,1,0,0
9660,955,2016,8,73,race circuit,3,18,19,10,11,11,+1:44.817,104.81700000000001,1,51,1,0.0,6397.751,1,0,0
9661,955,2016,8,73,race circuit,3,18,19,10,11,11,+1:44.817,104.81700000000001,2,51,1,0.0,6502.568,1,0,0
9765,955,2016,8,73,race circuit,3,831,15,11,12,12,\N,0.0,1,50,15,0.0,0.0,1,0,0
9766,955,2016,8,73,race circuit,3,831,15,11,12,12,\N,0.0,2,50,15,0.0,0.0,1,0,0
9706,955,2016,8,73,race circuit,3,154,11,14,13,13,\N,0.0,1,50,210,0.0,0.0,1,0,0
9707,955,2016,8,73,race circuit,3,154,11,14,13,13,\N,0.0,2,50,210,0.0,0.0,1,0,0
9732,955,2016,8,73,race circuit,3,825,22,19,14,14,\N,0.0,1,50,4,0.0,0.0,1,0,0
9781,955,2016,8,73,race circuit,3,835,21,8,15,15,\N,0.0,1,50,4,0.0,0.0,1,0,0
9782,955,2016,8,73,race circuit,3,835,21,8,15,15,\N,0.0,2,50,4,0.0,0.0,1,0,0
9716,955,2016,8,73,race circuit,3,821,14,7,16,16,\N,0.0,1,50,210,0.0,0.0,1,0,0
9717,955,2016,8,73,race circuit,3,821,14,7,16,16,\N,0.0,2,50,210,0.0,0.0,1,0,0
9744,955,2016,8,73,race circuit,3,828,20,17,17,17,\N,0.0,1,50,15,0.0,0.0,1,0,0
9745,955,2016,8,73,race circuit,3,828,20,17,17,17,\N,0.0,2,50,15,0.0,0.0,1,0,0
9783,955,2016,8,73,race circuit,3,837,16,21,18,18,\N,0.0,1,49,209,0.0,0.0,1,0,0
9615,955,2016,8,73,race circuit,3,4,13,18,\N,19,\N,0.0,1,42,1,0.0,0.0,1,0,0
9616,955,2016,8,73,race circuit,3,4,13,18,\N,19,\N,0.0,2,42,1,0.0,0.0,1,0,0
9775,955,2016,8,73,race circuit,3,836,17,20,\N,20,\N,0.0,1,39,209,0.0,0.0,1,0,0
9753,955,2016,8,73,race circuit,3,832,18,16,\N,21,\N,0.0,1,31,5,0.0,0.0,1,0,0
9754,955,2016,8,73,race circuit,3,832,18,16,\N,21,\N,0.0,2,31,5,0.0,0.0,1,0,0
9742,955,2016,8,73,race circuit,3,826,6,22,\N,22,\N,0.0,1,6,5,0.0,0.0,1,0,0
8999,956,2016,9,70,race circuit,3,1,1,1,1,1,1:27:38.107,5258.107,1,71,131,25.0,5258.107,1,0,0
9000,956,2016,9,70,race circuit,3,1,1,1,1,1,1:27:38.107,5258.107,2,71,131,25.0,10516.214,1,0,0
9001,956,2016,9,70,race circuit,3,1,1,1,1,1,1:27:38.107,5258.107,3,71,131,25.0,15774.321,1,0,0
9002,956,2016,9,70,race circuit,3,1,1,1,1,1,1:27:38.107,5258.107,4,71,131,25.0,21032.428,1,0,0
9219,956,2016,9,70,race circuit,3,830,8,5,2,2,+5.719,5.719,1,71,9,18.0,21038.147,1,0,0
9220,956,2016,9,70,race circuit,3,830,8,5,2,2,+5.719,5.719,2,71,9,18.0,21043.865999999998,1,0,0
9221,956,2016,9,70,race circuit,3,830,8,5,2,2,+5.719,5.719,3,71,9,18.0,21049.585,1,0,0
9084,956,2016,9,70,race circuit,3,8,4,4,3,3,+6.024,6.024,1,71,6,15.0,21055.609,1,0,0
9085,956,2016,9,70,race circuit,3,8,4,4,3,3,+6.024,6.024,2,71,6,15.0,21061.633,1,0,0
9086,956,2016,9,70,race circuit,3,8,4,4,3,3,+6.024,6.024,3,71,6,15.0,21067.657,1,0,0
9024,956,2016,9,70,race circuit,3,3,6,2,4,4,+16.710,16.71,1,71,131,12.0,21084.367,1,0,0
9025,956,2016,9,70,race circuit,3,3,6,2,4,4,+16.710,16.71,2,71,131,12.0,21101.077,1,0,0
9026,956,2016,9,70,race circuit,3,3,6,2,4,4,+16.710,16.71,3,71,131,12.0,21117.787,1,0,0
9027,956,2016,9,70,race circuit,3,3,6,2,4,4,+16.710,16.71,4,71,131,12.0,21134.497,1,0,0
9067,956,2016,9,70,race circuit,3,817,5,3,5,5,+30.981,30.981,1,71,9,10.0,21165.478,1,0,0
9068,956,2016,9,70,race circuit,3,817,5,3,5,5,+30.981,30.981,2,71,9,10.0,21196.459,1,0,0
9069,956,2016,9,70,race circuit,3,817,5,3,5,5,+30.981,30.981,3,71,9,10.0,21227.44,1,0,0
9070,956,2016,9,70,race circuit,3,817,5,3,5,5,+30.981,30.981,4,71,9,10.0,21258.421,1,0,0
9035,956,2016,9,70,race circuit,3,18,3,9,6,6,+37.706,37.706,1,71,1,8.0,21296.127,1,0,0
9036,956,2016,9,70,race circuit,3,18,3,9,6,6,+37.706,37.706,2,71,1,8.0,21333.833,1,0,0
9037,956,2016,9,70,race circuit,3,18,3,9,6,6,+37.706,37.706,3,71,1,8.0,21371.539,1,0,0
9038,956,2016,9,70,race circuit,3,18,3,9,6,6,+37.706,37.706,4,71,1,8.0,21409.245,1,0,0
9114,956,2016,9,70,race circuit,3,154,13,8,7,7,+44.668,44.668,1,71,210,6.0,21453.913,1,0,0
9115,956,2016,9,70,race circuit,3,154,13,8,7,7,+44.668,44.668,2,71,210,6.0,21498.581,1,0,0
9116,956,2016,9,70,race circuit,3,154,13,8,7,7,+44.668,44.668,3,71,210,6.0,21543.249,1,0,0
9193,956,2016,9,70,race circuit,3,832,15,11,8,8,+47.400,47.4,1,71,5,4.0,21590.649,1,0,0
9194,956,2016,9,70,race circuit,3,832,15,11,8,8,+47.400,47.4,2,71,5,4.0,21638.049,1,0,0
9195,956,2016,9,70,race circuit,3,832,15,11,8,8,+47.400,47.4,3,71,5,4.0,21685.449,1,0,0
9132,956,2016,9,70,race circuit,3,822,7,12,9,9,\N,0.0,1,70,3,2.0,0.0,1,0,0
9133,956,2016,9,70,race circuit,3,822,7,12,9,9,\N,0.0,2,70,3,2.0,0.0,1,0,0
9134,956,2016,9,70,race circuit,3,822,7,12,9,9,\N,0.0,3,70,3,2.0,0.0,1,0,0
9135,956,2016,9,70,race circuit,3,822,7,12,9,9,\N,0.0,4,70,3,2.0,0.0,1,0,0
9240,956,2016,9,70,race circuit,3,836,12,19,10,10,\N,0.0,1,70,209,1.0,0.0,1,0,0
9241,956,2016,9,70,race circuit,3,836,12,19,10,10,\N,0.0,2,70,209,1.0,0.0,1,0,0
9242,956,2016,9,70,race circuit,3,836,12,19,10,10,\N,0.0,3,70,209,1.0,0.0,1,0,0
9243,956,2016,9,70,race circuit,3,836,12,19,10,10,\N,0.0,4,70,209,1.0,0.0,1,0,0
9125,956,2016,9,70,race circuit,3,821,11,6,11,11,\N,0.0,1,70,210,0.0,0.0,1,0,0
9126,956,2016,9,70,race circuit,3,821,11,6,11,11,\N,0.0,2,70,210,0.0,0.0,1,0,0
9127,956,2016,9,70,race circuit,3,821,11,6,11,11,\N,0.0,3,70,210,0.0,0.0,1,0,0
9128,956,2016,9,70,race circuit,3,821,11,6,11,11,\N,0.0,4,70,210,0.0,0.0,1,0,0
9245,956,2016,9,70,race circuit,3,835,19,13,12,12,\N,0.0,1,70,4,0.0,0.0,1,0,0
9246,956,2016,9,70,race circuit,3,835,19,13,12,12,\N,0.0,2,70,4,0.0,0.0,1,0,0
9247,956,2016,9,70,race circuit,3,835,19,13,12,12,\N,0.0,3,70,4,0.0,0.0,1,0,0
9248,956,2016,9,70,race circuit,3,835,19,13,12,12,\N,0.0,4,70,4,0.0,0.0,1,0,0
9215,956,2016,9,70,race circuit,3,831,21,16,13,13,\N,0.0,1,70,15,0.0,0.0,1,0,0
9216,956,2016,9,70,race circuit,3,831,21,16,13,13,\N,0.0,2,70,15,0.0,0.0,1,0,0
9217,956,2016,9,70,race circuit,3,831,21,16,13,13,\N,0.0,3,70,15,0.0,0.0,1,0,0
9154,956,2016,9,70,race circuit,3,825,17,17,14,14,\N,0.0,1,70,4,0.0,0.0,1,0,0
9155,956,2016,9,70,race circuit,3,825,17,17,14,14,\N,0.0,2,70,4,0.0,0.0,1,0,0
9156,956,2016,9,70,race circuit,3,825,17,17,14,14,\N,0.0,3,70,4,0.0,0.0,1,0,0
9157,956,2016,9,70,race circuit,3,825,17,17,14,14,\N,0.0,4,70,4,0.0,0.0,1,0,0
9186,956,2016,9,70,race circuit,3,828,18,18,15,15,\N,0.0,1,70,15,0.0,0.0,1,0,0
